2025-09-01 20:38:51.883 | INFO     | __main__:__init__:61 - 🎙️ Logic Voice Control starting...
2025-09-01 20:38:51.884 | INFO     | __main__:__init__:62 - Mode: LIVE
2025-09-01 20:38:51.884 | INFO     | __main__:__init__:63 - Latency: NORMAL
2025-09-01 20:38:51.884 | INFO     | src.config.loader:_load_config:122 - 📋 Using default configuration
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:_load_env_overrides:199 - 🔧 Audio device override: PreSonus Quantum 2
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:_load_env_overrides:204 - 🌐 Language override: de
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:_load_env_overrides:209 - 🤖 Model override: small
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:_load_env_overrides:215 - 🎵 Sample rate override: 48000
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:_load_env_overrides:232 - 📝 Log level override: INFO
2025-09-01 20:38:51.884 | INFO     | src.config.loader:__init__:98 - ⚙️ Configuration loaded
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:__init__:99 - 🔧 STT Model: small
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:__init__:100 - 🌐 Language: de
2025-09-01 20:38:51.884 | DEBUG    | src.config.loader:__init__:101 - 🎤 Audio Device: PreSonus Quantum 2
2025-09-01 20:38:51.884 | INFO     | src.audio.capture:__init__:60 - 🎤 Initializing audio capture (device: PreSonus Quantum 2)
2025-09-01 20:38:51.923 | WARNING  | src.audio.capture:_init_audio:75 - ⚠️ Device 'PreSonus Quantum 2' not found, using default
2025-09-01 20:38:51.924 | SUCCESS  | src.audio.capture:_init_audio:85 - ✅ Audio system initialized
2025-09-01 20:38:51.924 | INFO     | src.audio.wake_word:__init__:45 - 🎯 Wake word detector initialized
2025-09-01 20:38:51.924 | INFO     | src.audio.wake_word:__init__:46 - 📝 Wake words: hey logic, logic, computer
2025-09-01 20:38:51.924 | INFO     | src.audio.wake_word:__init__:47 - 🎚️ Threshold: 0.8
2025-09-01 20:38:51.924 | INFO     | src.stt.whisper_adapter:__init__:53 - 🔧 Using CPU backend to avoid MPS compatibility issues
2025-09-01 20:38:51.924 | INFO     | src.stt.whisper_adapter:__init__:57 - 🤖 Initializing Whisper STT (model: small, device: cpu)
2025-09-01 20:38:53.387 | SUCCESS  | src.stt.whisper_adapter:__init__:62 - ✅ Whisper model 'small' loaded successfully
2025-09-01 20:38:53.388 | INFO     | src.nlu.parser:__init__:82 - 🧠 Intent parser initialized with 11 intent types
2025-09-01 20:38:53.388 | INFO     | src.router.dispatcher:__init__:50 - 🎮 Command dispatcher initialized (LIVE)
2025-09-01 20:38:53.388 | INFO     | src.router.dispatcher:__init__:51 - 📋 Available commands: start_recording, stop_recording, play, pause, save_project, new_track, volume_up, volume_down, mute, undo, help
2025-09-01 20:38:53.388 | INFO     | src.feedback.tts:__init__:38 - 🗣️ TTS Feedback initialized
2025-09-01 20:38:53.388 | INFO     | src.feedback.tts:__init__:39 - 🖥️ System: Darwin
2025-09-01 20:38:53.388 | INFO     | src.feedback.tts:__init__:40 - 🎤 Voice: default
2025-09-01 20:38:53.389 | INFO     | src.feedback.tts:__init__:41 - ⏩ Rate: 200 WPM
2025-09-01 20:38:53.416 | WARNING  | src.feedback.tts:_check_tts_availability:74 - ⚠️ TTS may not be available on Darwin
2025-09-01 20:38:53.416 | SUCCESS  | __main__:_init_components:111 - ✅ All components initialized successfully
2025-09-01 20:38:53.416 | INFO     | __main__:run:120 - 👂 Listening for wake word...
2025-09-01 20:38:53.521 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:53.640 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:53.759 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:53.877 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:53.995 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.112 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.228 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.347 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.463 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.581 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.698 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.815 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:54.932 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.049 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.166 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.283 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.399 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.517 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.632 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.749 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.866 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:55.982 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.099 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.215 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.331 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.444 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.561 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.679 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.797 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:56.914 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
2025-09-01 20:38:57.032 | ERROR    | src.stt.whisper_adapter:transcribe:110 - ❌ Transcription failed: 'NoneType' object has no attribute 'dtype'
